Trägerschaft,Name Einrichtung,Einrichtungsart,Straße,Haus-nr.,Hausnummernzusatz,PLZ,Ort,Stadtbezirk Name,Stadtbezirknr.,Geokoordinaten Breite,Geokoordinaten Länge,ID Einrichtung
Freier Träger,Kinderkrippe Paul-Heyse-Str. 29b/c,KINDERKRIPPE,Paul-Heyse-Str.,29,B,80336,München,Ludwigvorstadt-Isarvorstadt,2,48.1315,11.558444,3164
Freier Träger,Kinderkrippe Ulmenhaus,KINDERKRIPPE,Baumstr.,8,,80469,München,Ludwigvorstadt-Isarvorstadt,2,48.126464,11.570727,2890
Freier Träger,Kinderkrippe Waltherstraße,KINDERKRIPPE,Waltherstr.,9,A,80337,München,Ludwigvorstadt-Isarvorstadt,2,48.12856,11.56193,2986
Freier Träger,KLEGS e.V.,HAUS_FUER_KINDER,Thalkirchner Str.,69,,80337,München,Ludwigvorstadt-Isarvorstadt,2,48.121362,11.557398,2630
Freier Träger,LeHelden e.V.,HAUS_FUER_KINDER,Westermühlstr.,1,,80469,München,Ludwigvorstadt-Isarvorstadt,2,48.129039,11.568472,3010
Freier Träger,Los Globos e.V.,HAUS_FUER_KINDER,Holzstr.,39,,80469,München,Ludwigvorstadt-Isarvorstadt,2,48.127964,11.567638,2970
Freier Träger,MAS Kinderakademie München-Standort City,HAUS_FUER_KINDER,Adlzreiterstr.,6,,80337,München,Ludwigvorstadt-Isarvorstadt,2,48.12750577,11.55551585,11880
Freier Träger,Momo e.V.,HAUS_FUER_KINDER,Ehrengutstr.,27,,80469,München,Ludwigvorstadt-Isarvorstadt,2,48.121104,11.561948,2616
Freier Träger,Montessori-Kindergarten Güllstraße,KINDERGARTEN,Güllstr.,3,,80336,München,Ludwigvorstadt-Isarvorstadt,2,48.126067,11.550412,2872
Freier Träger,NEUE WEGELAGERER Haus für Kinder Auenstraße,HAUS_FUER_KINDER,Auenstr.,132,,80469,München,Ludwigvorstadt-Isarvorstadt,2,48.1216068,11.5644568,1276
Freier Träger,Priv. Kinderkrippe Sternchenbande,KINDERKRIPPE,Tumblingerstr.,12,,80337,München,Ludwigvorstadt-Isarvorstadt,2,48.127371,11.560306,2934
Freier Träger,Regenwurm e.V.,HAUS_FUER_KINDER,Geyerstr.,22,,80469,München,Ludwigvorstadt-Isarvorstadt,2,48.124751,11.565485,2808
Freier Träger,Rotznase e.V.,HAUS_FUER_KINDER,Maistr.,61,,80337,München,Ludwigvorstadt-Isarvorstadt,2,48.126515,11.561266,2898
Freier Träger,Schülerfreiraum e.V.,HORT,Baumstr.,8,,80469,München,Ludwigvorstadt-Isarvorstadt,2,48.126464,11.570727,2894
Freier Träger,Sparkling Diamonds e.V.,HAUS_FUER_KINDER,Ruppertstr.,24,,80337,München,Ludwigvorstadt-Isarvorstadt,2,48.12458,11.550835,2788
Freier Träger,The Afterschool Aardvark e.V.,HORT,Maistr.,48,,80337,München,Ludwigvorstadt-Isarvorstadt,2,48.126206,11.561142,2876
Freier Träger,WEKITA Magic Forest,KINDERKRIPPE,Lindwurmstr.,135,,80337,München,Ludwigvorstadt-Isarvorstadt,2,48.1267763,11.55349487,30041
Freier Träger,Zuckertag Dreimühlenstraße,HAUS_FUER_KINDER,Dreimühlenstraße,33,,80469,München,Ludwigvorstadt-Isarvorstadt,2,48.12001132,11.55913496,40561
Freier Träger,Zuckertag Isarvorstadt,KINDERKRIPPE,Ehrengutstr.,10,,80469,München,Ludwigvorstadt-Isarvorstadt,2,,,5502
LHM,Haus für Kinder Barer Str. 54D,HAUS_FUER_KINDER,Barer Str.,54,d,80799,München,Maxvorstadt,3,48.1510227,11.5757012,18693
LHM,Haus für Kinder Dachauer Str. 25A,HAUS_FUER_KINDER,Dachauer Str.,25,a,80335,München,Maxvorstadt,3,48.1444,11.55953,18821
LHM,Haus für Kinder Heßstr. 85,HAUS_FUER_KINDER,Heßstr.,85,,80797,München,Maxvorstadt,3,48.154513,11.557197,19265
LHM,Hort Blutenburgstr. 3,HORT,Blutenburgstraße,3,,80636,München,Maxvorstadt,3,48.14797477,11.548321,101714
LHM,Hort Schwindstr. 23,HORT,Schwindstr.,23,,80798,München,Maxvorstadt,3,48.15491,11.56385,20157
LHM,Hort Türkenstr. 68 II,HORT,Türkenstr.,68,II,80799,München,Maxvorstadt,3,48.150847,11.577363,20359
LHM,Kindergarten Deroystr. 20A,KINDERGARTEN,Deroystr.,20,a,80335,München,Maxvorstadt,3,48.14489,11.54442,18837
LHM,Kindergarten Richard-Wagner-Str. 14,KINDERGARTEN,Richard-Wagner-Str.,14,,80333,München,Maxvorstadt,3,48.14814,11.56383,19939
LHM,Kindergarten Sandstrasse 22,KINDERGARTEN,Sandstr.,22,,80335,München,Maxvorstadt,3,48.1481702,11.5558128,20041
LHM,Kindergarten Schwindstr. 23,KINDERGARTEN,Schwindstr.,23,,80798,München,Maxvorstadt,3,48.15491,11.56385,20153
LHM,Kindergarten Türkenstr. 2,KINDERGARTEN,Türkenstr.,2,,80333,München,Maxvorstadt,3,48.14529,11.57279,20351
LHM,Kinderkrippe Adalbertstr. 106,KINDERKRIPPE,Adalbertstr.,106,,80798,München,Maxvorstadt,3,48.15513074,11.56936408,25628
LHM,Kinderkrippe Heßstr. 87,KINDERKRIPPE,Heßstr.,87,,80797,München,Maxvorstadt,3,48.154048,11.55811,19273
LHM,Kinderkrippe Thorwaldsenstraße 13,KINDERKRIPPE,Thorwaldsenstr.,13,,80335,München,Maxvorstadt,3,48.15073,11.54938,20291
LHM,Kindertagesstätte Türkenstr. 68 I,KINDERGARTEN,Türkenstr.,68,I,80799,München,Maxvorstadt,3,48.150958,11.577323,20355
Freier Träger,Am Sternenwinkel Maxvorstadt,HAUS_FUER_KINDER,Theresienstr.,71,b,80333,München,Maxvorstadt,3,48.151303,11.563055,4104
Freier Träger,AWO-Kindergarten Blutenburgstraße (in Kooperation mit der Telekom),KINDERGARTEN,Blutenburgstr.,1,A,80636,München,Maxvorstadt,3,48.1477,11.550733,3932
Freier Träger,Biberbau Katharina-von-Bora-Str. 8c HfK,HAUS_FUER_KINDER,Katharina-von-Bora-Str.,8,c,80333,München,Maxvorstadt,3,48.14382712,11.56584876,14380
Freier Träger,Björnbären,HAUS_FUER_KINDER,Rottmannstr.,21,,80333,München,Maxvorstadt,3,48.148808,11.559738,1254
Freier Träger,BOS Kindergruppe Allererste Klasse,KINDERKRIPPE,Luisenstraße,29,,80333,München,Maxvorstadt,3,48.146516,11.562718,3882
Freier Träger,Brezen Bande,KINDERKRIPPE,Görresstraße,32,,80798,München,Maxvorstadt,3,48.15597369,11.56285138,86836
Freier Träger,Campuskinder,KINDERKRIPPE,Amalienstr.,83,,80799,München,Maxvorstadt,3,48.151074,11.57895,4086
Freier Träger,Caritas Kindergarten Vinzenz von Paul,KINDERGARTEN,Marlene-Dietrich-Str.,25,,80636,München,Maxvorstadt,3,48.144196,11.54305,3748
Freier Träger,Caritas Kinderhaus St. Vitus,HAUS_FUER_KINDER,Dachauer Str.,61,,80335,München,Maxvorstadt,3,48.148479,11.558635,3972
Freier Träger,Die Maxvorstädter e.V. Kindergarten,KINDERGARTEN,Augustenstr.,99,,80798,München,Maxvorstadt,3,48.15269,11.56497,4180
Freier Träger,Die Maxvorstädter e.V. Krippe,KINDERKRIPPE,Heßstr.,64,,80798,München,Maxvorstadt,3,48.15268,11.5638,4176
Freier Träger,Die WeltEntdecker,KINDERKRIPPE,Luisenstr.,41,,80333,München,Maxvorstadt,3,48.14582,11.565175,3834
Freier Träger,EKI Maxvorstadt e.V.,HAUS_FUER_KINDER,Georgenstr.,61,,80799,München,Maxvorstadt,3,48.156149,11.57187,4350
Freier Träger,Entdeckerwerkstatt e.V.,HAUS_FUER_KINDER,Linprunstr.,45,,80335,München,Maxvorstadt,3,48.150817,11.551766,4064
Freier Träger,Etre Enfant - Kind sein e.V.,HAUS_FUER_KINDER,Gabelsbergerstr.,81,,80333,München,Maxvorstadt,3,48.149507,11.561267,4002
Freier Träger,Finanzzwerge,KINDERKRIPPE,Karlstr.,9,,80333,München,Maxvorstadt,3,48.14285891,11.56666669,7496
Freier Träger,Fünkchen Funkhaus,HAUS_FUER_KINDER,Klaus-Mann-Pl.,1,,80636,München,Maxvorstadt,3,48.14308,11.546575,3706
Freier Träger,Haus für Kinder an der Dachauer Straße,HAUS_FUER_KINDER,Dachauer Str.,143,,80335,München,Maxvorstadt,3,48.152845,11.555361,1238
Freier Träger,IG-Kinderkrippe Karlstraße,KINDERKRIPPE,Karlstr.,48,,80333,München,Maxvorstadt,3,48.144834,11.560547,3786
Freier Träger,Katholischer Kindergarten St. Bonifaz,KINDERGARTEN,Schleißheimer Str.,36,,80333,München,Maxvorstadt,3,48.15037,11.5581613,1242
Freier Träger,Katholisches Haus für Kinder St. Benno,HAUS_FUER_KINDER,Lothstr.,16,,80335,München,Maxvorstadt,3,48.151486,11.549181,4112
Freier Träger,Kinderbetreuung in der Bayerischen Staatsbibliothek,KINDERKRIPPE,Ludwigstr.,16,,80539,München,Maxvorstadt,3,48.147552,11.579898,3918
Freier Träger,Kindergarten St. Ludwig I,KINDERGARTEN,Rambergstraße,6,,80799,München,Maxvorstadt,3,48.15405044,11.57691331,50942
Freier Träger,Kindergarten St. Ludwig II,KINDERGARTEN,Walter-Klingenbeck-Weg,3,,80539,München,Maxvorstadt,3,48.147858,11.582513,3964
Freier Träger,Kinderhaus am Josephinum,KINDERGARTEN,Schönfeldstr.,17,,80539,München,Maxvorstadt,3,48.14565,11.58304,3814
Freier Träger,Kinderhaus Flohkiste,HAUS_FUER_KINDER,Heßstr.,104,,80797,München,Maxvorstadt,3,48.154448,11.557441,4266
Freier Träger,Kinderhaus Spitzmäuse,HAUS_FUER_KINDER,Erzgießereistr.,33,,80335,München,Maxvorstadt,3,48.151604,11.554693,4118
Freier Träger,Kinder Hoch 3,HAUS_FUER_KINDER,Schleißheimer Str.,41,,80797,München,Maxvorstadt,3,48.15386809,11.56077951,15626
Freier Träger,KinderHouse e.V.,HORT,Erzgießereistraße,48,,80335,München,Maxvorstadt,3,48.15243747,11.55560432,95919
Freier Träger,Kinderkrippe Arnulfpark,KINDERKRIPPE,Marlene-Dietrich-Str.,12,,80636,München,Maxvorstadt,3,48.144224,11.54289,3752
Freier Träger,Kinderkrippe Mafalda e.V.,KINDERKRIPPE,Zieblandstr.,8,,80799,München,Maxvorstadt,3,48.15203,11.57264,4144
Freier Träger,Kindertagesstätte Matrjoschka GmbH,HAUS_FUER_KINDER,Dachauer Str.,107,,80335,München,Maxvorstadt,3,48.151818,11.556708,4132
Freier Träger,Kindertagesstätte Zinnoberhaus,HAUS_FUER_KINDER,Prinz-Ludwig-Str.,6,,80333,München,Maxvorstadt,3,48.14524,11.572185,3796
Freier Träger,Kleine Racker e.V.,HAUS_FUER_KINDER,Zieblandstr.,25,,80798,München,Maxvorstadt,3,48.153397,11.567936,4208
Freier Träger,Kolibri e.V.,HAUS_FUER_KINDER,Thorwaldsenstr.,17,,80335,München,Maxvorstadt,3,48.150931,11.549191,4076
Freier Träger,Krümelbande,KINDERKRIPPE,Heßstr.,88,,80798,München,Maxvorstadt,3,48.15341176,11.56117065,15687
Freier Träger,Kunstkiga München Maxvorstadt,KINDERGARTEN,Adalbertstr.,51,,80799,München,Maxvorstadt,3,48.153543,11.573778,4228
Freier Träger,LMU Rabauken,KINDERKRIPPE,Veterinärstr.,1,,80539,München,Maxvorstadt,3,48.150391,11.582364,4036
Freier Träger,Maxi e.V.,KINDERKRIPPE,Luisenstr.,24,,80333,München,Maxvorstadt,3,48.147787,11.565098,3952
Freier Träger,Mini-Kita Fürstenstraße,KINDERKRIPPE,Fürstenstr.,11,,80333,München,Maxvorstadt,3,48.14667492,11.57689132,12457
Freier Träger,Pfifferlinge,KINDERKRIPPE,Arcisstr.,17,,80333,München,Maxvorstadt,3,48.146203,11.567117,3848
Freier Träger,Privatkindergarten Sonnenburg,KINDERGARTEN,Kurfürstenstr.,8,,80799,München,Maxvorstadt,3,48.154249,11.57648,4258
Freier Träger,Pünktchen & Anton,KINDERKRIPPE,Bernd-Eichinger-Pl.,1,,80333,München,Maxvorstadt,3,48.14582,11.565175,3830
Freier Träger,Schwabinger Stifte,HAUS_FUER_KINDER,Tengstr.,6,,80798,München,Maxvorstadt,3,48.15601,11.568454,4332
Freier Träger,SieKids-Kleine Wittelsbacher,HAUS_FUER_KINDER,Jägerstraße,6,,80333,München,Maxvorstadt,3,48.14454766,11.57596702,80744
Freier Träger,SportKita Glückskind Barerstraße,KINDERKRIPPE,Barer Str.,84,,80799,München,Maxvorstadt,3,48.15278814,11.57466625,8917
Freier Träger,Springball e.V.,KINDERGARTEN,Arcisstr.,40,,80799,München,Maxvorstadt,3,48.151627,11.570653,4122
Freier Träger,Takatukaland e.V.,KINDERKRIPPE,Zentnerstr.,13,,80798,München,Maxvorstadt,3,48.155422,11.56321,4310
Freier Träger,TEJAY'S,HAUS_FUER_KINDER,Richard-Wagner-Str.,3,,80333,München,Maxvorstadt,3,48.14737,11.56293,3914
Freier Träger,Theresienstraße e.V.,HAUS_FUER_KINDER,Theresienstr.,83,,80333,München,Maxvorstadt,3,48.151862,11.561593,4136
Freier Träger,Treehouse e.V.,HAUS_FUER_KINDER,Schleißheimer Str.,53,A,80797,München,Maxvorstadt,3,48.154935,11.561422,4296
Freier Träger,WEKITA Adalbertstraße,KINDERKRIPPE,Adalbertstraße,34,,80799,München,Maxvorstadt,3,48.15234023,11.57873279,39921
LHM,Haus für Kinder Am Oberwiesenfeld 35,HAUS_FUER_KINDER,Am Oberwiesenfeld,35,,80809,München,Milbertshofen-Am Hart,11,48.1861,11.5461,18601
LHM,Haus für Kinder Bad-Soden-Str. 29,HAUS_FUER_KINDER,Bad-Soden-Str.,29,,80807,München,Milbertshofen-Am Hart,11,48.1865269,11.5830353,18673
LHM,Haus für Kinder Bad-Soden-Str. 5B,HAUS_FUER_KINDER,Bad-Soden-Str.,5,b,80807,München,Milbertshofen-Am Hart,11,48.1829,11.5821,18677
LHM,Haus für Kinder Christoph-Schmid-Str. 80,HAUS_FUER_KINDER,Christoph-Schmid-Str.,80,,80807,München,Milbertshofen-Am Hart,11,48.17955597,11.58099025,18797
LHM,Haus für Kinder Hugo-Wolf-Str. 68 / Wegener Str. 13,HAUS_FUER_KINDER,Hugo-Wolf-Str.,68,,80937,München,Milbertshofen-Am Hart,11,48.2066937,11.5679993,19337
LHM,Haus für Kinder Korbinianplatz 21,HAUS_FUER_KINDER,Korbinianpl.,21,,80807,München,Milbertshofen-Am Hart,11,48.18551,11.56947,19505
LHM,Haus für Kinder Nadistr. 3a,HAUS_FUER_KINDER,Nadistr.,3,a,80809,München,Milbertshofen-Am Hart,11,48.18179,11.5512,19695
LHM,Haus für Kinder Rose-Pichler-Weg 48,HAUS_FUER_KINDER,Rose-Pichler-Weg,48,,80937,München,Milbertshofen-Am Hart,11,48.21233,11.58333,19975
LHM,HfK Preußenstr. 17 Wackergelände,HAUS_FUER_KINDER,Preußenstr.,17,,80809,München,Milbertshofen-Am Hart,11,48.18419063,11.55532546,20891
LHM,Hort Hildegard-von-Bingen-Anger 4B,HORT,Hildegard-von-Bingen-Anger,4,b,80937,München,Milbertshofen-Am Hart,11,48.2108,11.57041,19277
LHM,Hort Rothpletzstr. 38a,HORT,Rothpletzstr.,38,a,80937,München,Milbertshofen-Am Hart,11,48.198861,11.581263,19999
LHM,Kindergarten Georgenschwaigstr. 44,KINDERGARTEN,Georgenschwaigstr.,44,,80807,München,Milbertshofen-Am Hart,11,48.180784,11.573476,19057
LHM,Kindergarten  Rothpletzstr. 40,KINDERGARTEN,Rothpletzstr.,40,,80937,München,Milbertshofen-Am Hart,11,48.19721,11.58215,20007
LHM,Kindergarten Schleißheimer Str. 279,KINDERGARTEN,Schleißheimer Str.,279,,80809,München,Milbertshofen-Am Hart,11,48.180939,11.566608,20085
LHM,Kindergarten Schleißheimer Str. 313,KINDERGARTEN,Schleißheimer Str.,313,,80809,München,Milbertshofen-Am Hart,11,48.185488,11.566007,20089
LHM,Kindergarten Schopenhauer Str. 41A,KINDERGARTEN,Schopenhauerstr.,41,a,80807,München,Milbertshofen-Am Hart,11,48.17985,11.57437,20121
LHM,Kindergarten Wallensteinstr. 3,KINDERGARTEN,Wallensteinstr.,3,,80807,München,Milbertshofen-Am Hart,11,48.183246,11.568888,20427
LHM,Kinderkrippe Hugo-Wolf-Str. 66,KINDERKRIPPE,Hugo-Wolf-Str.,66,,80937,München,Milbertshofen-Am Hart,11,48.2063843,11.5679282,19333
LHM,Kinderkrippe Neuherbergstr. 92,KINDERKRIPPE,Neuherbergstr.,92,,80937,München,Milbertshofen-Am Hart,11,48.20973,11.5682,19715
LHM,Kooperative Ganztagsbildung Hanselmannstr. 45,HORT,Hanselmannstr.,45,,80809,München,Milbertshofen-Am Hart,11,48.18121,11.56492,19181
LHM,Kooperative Ganztagsbildung Hildegard-von-Bingen-Anger 4,HORT,Hildegard-von-Bingen-Anger,4,,80937,München,Milbertshofen-Am Hart,11,48.21029163,11.57036853,118720
LHM,TH Hugo Wolf Str. 70,TAGESHEIM,Hugo-Wolf-Str.,70,,80937,München,Milbertshofen-Am Hart,11,48.20720393,11.56877509,17761
Freier Träger,AWO- Kindergarten Hildegard-von-Bingen-Anger - Am Wiesenanger,KINDERGARTEN,Hildegard-von-Bingen-Anger,26,,80937,München,Milbertshofen-Am Hart,11,48.212288,11.569185,5390
Freier Träger,AWO- Kindergarten Winzererstraße - Am Olympiaberg,KINDERGARTEN,Winzererstr.,111,,80797,München,Milbertshofen-Am Hart,11,48.170547,11.560854,4854
Freier Träger,AWO-Kinderkrippe Bad-Soden-Straße,KINDERKRIPPE,Bad-Soden-Str.,3,,80807,München,Milbertshofen-Am Hart,11,48.182919,11.583142,5098
Freier Träger,BMW FIZ Strolche München e.V.,HAUS_FUER_KINDER,Knorrstr.,146,A,80937,München,Milbertshofen-Am Hart,11,48.193262,11.572302,5226
Freier Träger,BMW Group Strolchegarten,HAUS_FUER_KINDER,Schleißheimer Str.,430,b,80935,München,Milbertshofen-Am Hart,11,48.19493,11.565274,1280
Freier Träger,BMW Strolche e.V.,HAUS_FUER_KINDER,Riesenfeldstr.,46,,80809,München,Milbertshofen-Am Hart,11,48.169647,11.54575,4832
Freier Träger,Bremsklötzchen,KINDERKRIPPE,Am Oberwiesenfeld,33,,80809,München,Milbertshofen-Am Hart,11,48.18761587,11.54567922,31690
Freier Träger,BRK Haus für Kinder Sternschnuppe,HAUS_FUER_KINDER,Ingolstädter Str.,229,,80939,München,Milbertshofen-Am Hart,11,48.212858,11.587539,5406
Freier Träger,Caritas Kinderhaus Dominikuszentrum,HAUS_FUER_KINDER,Hildegard-von-Bingen-Anger,1,,80937,München,Milbertshofen-Am Hart,11,48.210437,11.5694,5360
Freier Träger,"Denk mit Kita München Am Hart, BMW Kids",HAUS_FUER_KINDER,Schleißheimer Str.,430,,80935,München,Milbertshofen-Am Hart,11,48.19959156,11.56507735,14748
Freier Träger,Die Seepferdchen Kinderkrippe k49,KINDERKRIPPE,Keferloherstr.,49,A,80809,München,Milbertshofen-Am Hart,11,48.181471,11.564343,5066
Freier Träger,EKI Kiga Brentanostr. 34  - Kichererbsen,KINDERGARTEN,Brentanostr.,34,,80807,München,Milbertshofen-Am Hart,11,48.1826769,11.57973242,29701
Freier Träger,Hänsel & Gretel,KINDERKRIPPE,Felsennelkenanger,21,,80937,München,Milbertshofen-Am Hart,11,48.211607,11.564072,5380
Freier Träger,Haus für Kinder Frieden Christi,HAUS_FUER_KINDER,Straßbergerstr.,7,,80809,München,Milbertshofen-Am Hart,11,48.182818,11.551181,5094
Freier Träger,Haus für Kinder Harthof,HAUS_FUER_KINDER,Weyprechtstr.,72,,80937,München,Milbertshofen-Am Hart,11,48.205027,11.572282,5336
Freier Träger,Haus für Kinder Milbertshofen,HAUS_FUER_KINDER,Hanselmannstr.,31,,80809,München,Milbertshofen-Am Hart,11,48.17981,11.56522,5032
Freier Träger,HfK Felsennelkenanger 20,HAUS_FUER_KINDER,Felsennelkenanger,20,,80937,München,Milbertshofen-Am Hart,11,48.21137519,11.56445213,105040
Freier Träger,Karlsteinstrasse 8,KINDERKRIPPE,Karlsteinstraße,8,,80937,München,Milbertshofen-Am Hart,11,48.19421345,11.58286402,105201
Freier Träger,"Kindergarten Dankeskirche, Evang.",KINDERGARTEN,Keferloherstr.,68,,80807,München,Milbertshofen-Am Hart,11,48.18151163,11.56859371,7688
Freier Träger,Kindergarten Graslilienanger 4,KINDERGARTEN,Graslilienanger,4,,80937,München,Milbertshofen-Am Hart,11,48.21159499,11.56682869,105065
Freier Träger,Kindergarten KosMoos,KINDERGARTEN,Moosacher Str.,11,,80809,München,Milbertshofen-Am Hart,11,48.186882,11.563352,5180
Freier Träger,Kindergarten Kunterbunt,KINDERGARTEN,Fingerkrautanger,4,,80937,München,Milbertshofen-Am Hart,11,48.212834,11.564994,5400
Freier Träger,Kindergarten St. Gertrud,KINDERGARTEN,Weyprechtstr.,75,,80937,München,Milbertshofen-Am Hart,11,48.20563227,11.57135337,25504
Freier Träger,Kindergarten zu den Hl. 14 Nothelfern,KINDERGARTEN,Kaadener Str.,4,,80937,München,Milbertshofen-Am Hart,11,48.19475349,11.57789316,10369
Freier Träger,Kinderkrippe Fantasia,KINDERKRIPPE,Vogelhartstr.,8,a,80807,München,Milbertshofen-Am Hart,11,48.185607,11.577392,5150
Freier Träger,Kinderkrippe Frauenmantelanger 11,KINDERKRIPPE,Frauenmantelanger,11,,80937,München,Milbertshofen-Am Hart,11,48.21119283,11.56742275,105097
Freier Träger,Kinderkrippe Keferloherstr. 88,KINDERKRIPPE,Keferloherstr.,88,,80807,München,Milbertshofen-Am Hart,11,48.181749,11.571931,5080
Freier Träger,Kinderkrippe Mondlicht,HAUS_FUER_KINDER,Brentanostr.,30,,80807,München,Milbertshofen-Am Hart,11,48.1822689,11.5771252,1326
Freier Träger,Kinderkrippe Vielfalt,KINDERKRIPPE,Bertholdstr.,12,,80809,München,Milbertshofen-Am Hart,11,48.186022,11.565063,5164
Freier Träger,Kindertagesstätte Fioretti di san Francesco,HAUS_FUER_KINDER,Schleißheimer Str.,430,a,80935,München,Milbertshofen-Am Hart,11,48.199613,11.553578,5296
Freier Träger,Kita München Kind Milbertshofen,HAUS_FUER_KINDER,Bernaysstr.,27,,80937,München,Milbertshofen-Am Hart,11,48.20474,11.579419,5326
Freier Träger,Kooperative Ganztagsbildung an der Grundschule Rockefeller Straße,HORT,Rockefellerstr.,11,,80937,München,Milbertshofen-Am Hart,11,48.20630604,11.57847324,8874
Freier Träger,Krippe und MobiTa Piccolomini,KINDERKRIPPE,Schleißheimer Str.,336,a,80809,München,Milbertshofen-Am Hart,11,48.181973,11.566854,5086
Freier Träger,Kukita Milbertshofen,HAUS_FUER_KINDER,Riesenfeldstr.,75,,80809,München,Milbertshofen-Am Hart,11,48.18576,11.562227,1270
Freier Träger,Nordstern KIDDIES - Haus für Kinder,HAUS_FUER_KINDER,Dientzenhoferstr.,28,,80937,München,Milbertshofen-Am Hart,11,48.203188,11.577143,5318
Freier Träger,Olydorfspatzen,KINDERKRIPPE,Helene-Mayer-Ring,9,,80809,München,Milbertshofen-Am Hart,11,48.180628,11.553093,5052
Freier Träger,Olytolli e.V.,KINDERKRIPPE,Nadistr.,16,,80809,München,Milbertshofen-Am Hart,11,48.182008,11.549883,5090
Freier Träger,Rudolf-Steiner-Kindergarten I,HAUS_FUER_KINDER,Kantstr.,2,,80807,München,Milbertshofen-Am Hart,11,48.178953,11.572722,5012
Freier Träger,Verein Naturkind Waldkindergarten e.V.,HAUS_FUER_KINDER,Gyßlingstr.,23,,80805,München,Milbertshofen-Am Hart,11,48.162659,11.603993,4574
Freier Träger,WEKITA Nietzschestraße,KINDERKRIPPE,Nietzschestraße,11,,80807,München,Milbertshofen-Am Hart,11,48.18094543,11.56895479,39044
Freier Träger,Westwing Wichtel,KINDERKRIPPE,Am Oberwiesenfeld,15,,80809,München,Milbertshofen-Am Hart,11,48.18756928,11.54554672,7787
LHM,Haus für Kinder Am Hartmannshofer Bächl 46,HAUS_FUER_KINDER,Am Hartmannshofer Bächl,46,,80997,München,Moosach,10,48.1843,11.4932,18577
LHM,Haus für Kinder Am Hartmannshofer Bächl 48,HAUS_FUER_KINDER,Am Hartmannshofer Bächl,48,,80997,München,Moosach,10,48.1843935,11.4932583,18581
LHM,Haus für Kinder Nanga-Parbat-Str. 105,HAUS_FUER_KINDER,Nanga-Parbat-Str.,105,,80992,München,Moosach,10,48.17522,11.51612,19699
LHM,Haus für Kinder Quedlinburger Str. 11,HAUS_FUER_KINDER,Quedlinburger Str.,11,,80992,München,Moosach,10,48.1792,11.51967,19879
LHM,Haus für Kinder Quedlinburger Str. 33,HAUS_FUER_KINDER,Quedlinburger Str.,33,,80992,München,Moosach,10,48.17961,11.51684,19883
LHM,Haus für Kinder Riesstr. 49,HAUS_FUER_KINDER,Riesstr.,49,,80992,München,Moosach,10,48.1816194,11.5364738,19955
LHM,Haus für Kinder Skagerrakstr. 7,HAUS_FUER_KINDER,Skagerrakstr.,7,,80992,München,Moosach,10,48.1724461,11.5030869,20191
LHM,Kindergarten Alfred-Drexel-Str. 25,KINDERGARTEN,Alfred-Drexel-Str.,25,,80992,München,Moosach,10,48.1759791,11.5186108,18569
LHM,Kindergarten Bingener Str. 10,KINDERGARTEN,Bingener Str.,10,,80993,München,Moosach,10,48.18297,11.52269,18733
LHM,Kindergarten Dieselstr. 12,KINDERGARTEN,Dieselstr.,12,,80993,München,Moosach,10,48.18522,11.53618,18845
LHM,Kindergarten Dillinger Str. 15,KINDERGARTEN,Dillinger Str.,15,,80997,München,Moosach,10,48.18158,11.49468,18857
LHM,Kindergarten Haylerstr. 47,KINDERGARTEN,Haylerstr.,47,,80993,München,Moosach,10,48.1879974,11.50381275,19205
LHM,Kindergarten Josef-Knogler-Str. 14,KINDERGARTEN,Josef-Knogler-Str.,14,,80993,München,Moosach,10,48.18669,11.50601,19393
